"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"119103";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7752";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119109";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7758";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119112";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7761";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119214";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7863";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108951";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2952";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"143730";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9848";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"143758";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9876";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"143866";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9984";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"111060";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5061";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106924";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0925";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106970";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0971";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"163522";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10028";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119222";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7871";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119227";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7876";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119230";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7879";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117539";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7563";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"163536";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10042";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"163547";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10053";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"163554";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10060";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165797";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12302";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165819";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12324";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119083";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7732";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"108923";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"2924";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"108940";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2941";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108968";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2969";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106927";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0928";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106930";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0931";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106933";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0934";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106962";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0963";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165820";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12325";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165824";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12329";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165829";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12334";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165835";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12340";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108970";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2971";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109085";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3086";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109094";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3095";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109102";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3103";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110915";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4916";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"110931";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4932";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110958";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4959";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108259";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2260";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164412";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10918";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164416";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10922";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164431";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10937";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164433";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10939";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117529";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7553";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117537";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7561";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164401";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10907";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164429";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10935";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164402";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10908";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164408";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10914";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164420";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10926";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164442";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10948";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108272";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"2273";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"108374";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2375";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108392";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2393";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"110963";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4964";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117515";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7539";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117519";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7543";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117532";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7556";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119093";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7742";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117525";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7549";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117528";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7552";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117538";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7562";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164410";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10916";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117319";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7343";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117324";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7348";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117328";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7352";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117332";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7356";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117336";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7360";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117548";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7572";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164415";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10921";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164441";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10947";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164445";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10951";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164423";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10929";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164424";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10930";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164443";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10949";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164453";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10959";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164417";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10923";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164439";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10945";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164447";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10953";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108403";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2404";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"111039";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5040";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"111040";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5041";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"111051";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5052";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"111054";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5055";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109115";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3116";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119108";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7757";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119234";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7883";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119245";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7894";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109101";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3102";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117549";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7573";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164400";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10906";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164425";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10931";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108960";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2961";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"109074";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3075";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119235";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7884";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164390";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10896";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109084";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3085";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119224";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7873";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119244";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7893";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119248";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7897";"";"";"Kauf";"";"CAB 1.0";"Call a Bike";"Call a Bike"
"109096";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3097";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109112";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3113";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"164421";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10927";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164428";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10934";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165602";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12107";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"165616";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"12121";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
